country,year,observer,date_format,juldate,observation_num,treeID_format,observationID,treesp,time_format,bird_sp,num_birds,migratory_insectivore,notes,canopy_volume,scale_volume
colombia,2016,EB,2/13/2016,44,2,GB2,Guayaba-2,guayaba,7:52,tewa,1,0,,50.79955321,-0.274139802
colombia,2016,EB,2/13/2016,44,2,GB2,Guayaba-2,guayaba,7:52,tewa,1,0,,50.79955321,-0.274139802
colombia,2016,EB,2/13/2016,44,2,GB2,Guayaba-2,guayaba,7:52,hummingbird sp.,1,0,,50.79955321,-0.274139802
colombia,2016,EB,2/13/2016,44,2,GB2,Guayaba-2,guayaba,7:52,steely-vented hummingbird,1,0,,50.79955321,-0.274139802
colombia,2016,EB,2/13/2016,44,2,GB2,Guayaba-2,guayaba,7:52,blackburnian warbler,1,1,,50.79955321,-0.274139802
colombia,2016,EB,2/13/2016,44,2,CC1,CaracolÍ-2,caracoli,8:07,blackburnian warbler,1,1,,987.8172613,0.761834073
colombia,2016,EB,2/13/2016,44,2,NC3,Nogal Cafetero-2,nogal cafetero,8:26,yellow warbler,1,1,,78.98906409,-0.243055923
colombia,2016,EB,2/13/2016,44,2,GB3,Guayaba-2,guayaba,8:45,none,0,0,,119.7742671,-0.198083085
colombia,2016,EB,2/13/2016,44,2,RO2,Roble-2,roble,8:59,american redstart,1,1,,100.2456036,-0.219616861
colombia,2016,EB,2/13/2016,44,2,RO1,Roble-2,roble,9:12,slate-throated whitestart,1,0,,7.717322354,-0.321645517
colombia,2016,EB,2/13/2016,44,2,GU3,Guamo-2,guamo,9:26,philadelphia vireo,1,1,,71.20943348,-0.25163433
colombia,2016,EB,2/13/2016,44,2,GU2,Guamo-2,guamo,9:40,kiskadee,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/13/2016,44,2,GU2,Guamo-2,guamo,9:40,kiskadee,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/13/2016,44,2,GU2,Guamo-2,guamo,9:40,crimson-backed tanager,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/13/2016,44,2,GU2,Guamo-2,guamo,9:40,american redstart,1,1,,115.7598353,-0.2025097
colombia,2016,EB,2/13/2016,44,2,CE1,Ceiba-2,ceiba,9:57,none,0,0,,74.17247895,-0.248367053
colombia,2016,EB,2/13/2016,44,2,CE3,Ceiba-2,ceiba,10:10,kiskadee,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/13/2016,44,2,CE3,Ceiba-2,ceiba,10:10,tropical kingbird,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/13/2016,44,2,CE2,Ceiba-2,ceiba,10:24,blue-grey tanager,1,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/13/2016,44,2,CA1,Carbonero-2,carbonero,10:35,swallow tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/13/2016,44,2,CA1,Carbonero-2,carbonero,10:35,swallow tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/13/2016,44,2,CA1,Carbonero-2,carbonero,10:35,swallow tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/13/2016,44,2,CA1,Carbonero-2,carbonero,10:35,blue-grey tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/13/2016,44,2,NC1,Nogal Cafetero-2,nogal cafetero,10:50,none,0,0,,50.68436148,-0.274266821
colombia,2016,EB,2/13/2016,44,2,EU3,Eucalyptus-2,eucalyptus,12:50,none,0,0,,188.420161,-0.122388949
colombia,2016,EB,2/13/2016,44,2,EU1,Eucalyptus-2,eucalyptus,1:03,none,0,0,,468.4868629,0.186433702
colombia,2016,EB,2/13/2016,44,2,EU2,Eucalyptus-2,eucalyptus,1:16,none,0,0,,206.0821949,-0.10291346
colombia,2016,EB,2/13/2016,44,2,CI3,Citrus-2,citrus,1:29,yellow-bellied elaenia,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/13/2016,44,2,CI3,Citrus-2,citrus,1:29,american redstart,1,1,,49.37484094,-0.275710797
colombia,2016,EB,2/13/2016,44,2,CI2,Citrus-2,citrus,1:50,none,0,0,,26.50718801,-0.300926395
colombia,2016,EB,2/13/2016,44,2,MA3,Mango-2,mango,2:05,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/13/2016,44,2,MA2,Mango-2,mango,2:17,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/13/2016,44,2,GN1,Guanabana-2,guanabana,2:30,none,0,0,,3.381531238,-0.318531301
colombia,2016,EB,2/13/2016,44,2,NC2,Nogal Cafetero-2,nogal cafetero,2:47,none,0,0,,151.7059384,-0.162872818
colombia,2016,EB,2/13/2016,44,2,GU1,Guamo-2,guamo,3:00,black-chested jay,1,0,,41.15905255,-0.284770145
colombia,2016,EB,2/13/2016,44,2,GB1,Guayaba-2,guayaba,3:13,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/13/2016,44,2,AG3,Aguacate-2,aguacate,3:34,none,0,0,,63.79265683,-0.259812627
colombia,2016,EB,2/13/2016,44,2,MA1,Mango-2,mango,3:45,blackburnian warbler,1,1,,12.7422998,-0.316104598
colombia,2016,EB,2/14/2016,45,3,CI1,Citrus-3,citrus,6:13,none,0,0,,50.00682466,-0.275013925
colombia,2016,EB,2/14/2016,45,3,MA3,Mango-3,mango,6:25,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/14/2016,45,3,CA1,Carbonero-3,carbonero,6:40,blackburnian warbler,1,1,,136.1880415,-0.17998402
colombia,2016,EB,2/14/2016,45,3,CE1,Ceiba-3,ceiba,6:52,blue-grey tanager,1,0,,74.17247895,-0.248367053
colombia,2016,EB,2/14/2016,45,3,NC1,Nogal Cafetero-3,nogal cafetero,7:05,swallow tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/14/2016,45,3,NC1,Nogal Cafetero-3,nogal cafetero,7:05,swallow tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/14/2016,45,3,NC1,Nogal Cafetero-3,nogal cafetero,7:05,black-chested jay,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/14/2016,45,3,NC2,Nogal Cafetero-3,nogal cafetero,7:18,tewa,1,0,,151.7059384,-0.162872818
colombia,2016,EB,2/14/2016,45,3,GU1,Guamo-3,guamo,7:31,american redstart,1,1,,41.15905255,-0.284770145
colombia,2016,EB,2/14/2016,45,3,GB1,Guayaba-3,guayaba,7:47,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/14/2016,45,3,CE2,Ceiba-3,ceiba,7:59,none,0,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/14/2016,45,3,GU2,Guamo-3,guamo,8:11,american redstart,1,1,,115.7598353,-0.2025097
colombia,2016,EB,2/14/2016,45,3,GU2,Guamo-3,guamo,8:11,thrush sp.,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/14/2016,45,3,GU2,Guamo-3,guamo,8:11,blackburnian warbler,1,1,,115.7598353,-0.2025097
colombia,2016,EB,2/14/2016,45,3,CI1,Citrus-3,citrus,8:44,none,0,0,,50.00682466,-0.275013925
colombia,2016,EB,2/14/2016,45,3,CA3,Carbonero-3,carbonero,9:02,blackburnian warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/14/2016,45,3,CA3,Carbonero-3,carbonero,9:02,blue-grey tanager,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/14/2016,45,3,CA3,Carbonero-3,carbonero,9:02,streaked flycatcher,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/14/2016,45,3,CA3,Carbonero-3,carbonero,9:02,streaked flycatcher,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/14/2016,45,3,CA3,Carbonero-3,carbonero,9:02,red-crowned woodpecker,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/14/2016,45,3,RO3,Roble-3,roble,9:25,none,0,0,,740.8629459,0.486776097
colombia,2016,EB,2/14/2016,45,3,AG2,Aguacate-3,aguacate,9:38,none,0,0,,252.0991969,-0.052171645
colombia,2016,EB,2/14/2016,45,3,CA2,Carbonero-3,carbonero,10:12,blackburnian warbler,1,1,,5249.88878,5.458767779
colombia,2016,EB,2/14/2016,45,3,CA2,Carbonero-3,carbonero,10:12,tewa,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/14/2016,45,3,CA2,Carbonero-3,carbonero,10:12,summer tanager,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/14/2016,45,3,GB2,Guayaba-3,guayaba,10:24,none,0,0,,50.79955321,-0.274139802
colombia,2016,EB,2/14/2016,45,3,CC1,CaracolÍ-3,caracoli,10:37,none,0,0,,987.8172613,0.761834073
colombia,2016,EB,2/14/2016,45,3,NC3,Nogal Cafetero-3,nogal cafetero,10:51,none,0,0,,78.98906409,-0.243055923
colombia,2016,EB,2/14/2016,45,3,CI3,Citrus-3,citrus,1:23,yellow-bellied elaenia,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/14/2016,45,3,CI3,Citrus-3,citrus,1:23,hummingbird sp.,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/14/2016,45,3,EU1,Eucalyptus-3,eucalyptus,1:35,none,0,0,,468.4868629,0.186433702
colombia,2016,EB,2/14/2016,45,3,MA2,Mango-3,mango,1:50,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/14/2016,45,3,MA1,Mango-3,mango,2:03,none,0,0,,12.7422998,-0.316104598
colombia,2016,EB,2/14/2016,45,3,AG3,Aguacate-3,aguacate,2:17,none,0,0,,63.79265683,-0.259812627
colombia,2016,EB,2/14/2016,45,3,GB3,Guayaba-3,guayaba,2:37,none,0,0,,119.7742671,-0.198083085
colombia,2016,EB,2/14/2016,45,3,RO2,Roble-3,roble,2:50,hummingbird sp.,1,0,,100.2456036,-0.219616861
colombia,2016,EB,2/14/2016,45,3,RO2,Roble-3,roble,2:50,mourning warbler,1,1,,100.2456036,-0.219616861
colombia,2016,EB,2/14/2016,45,3,RO1,Roble-3,roble,3:07,none,0,0,,7.717322354,-0.321645517
colombia,2016,EB,2/14/2016,45,3,GU3,Guamo-3,guamo,3:26,tewa,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/14/2016,45,3,CE3,Ceiba-3,ceiba,3:41,none,0,0,,23.07185645,-0.30471445
colombia,2016,EB,2/14/2016,45,3,GN1,Guanabana-3,guanabana,4:27,none,0,0,,3.381531238,-0.318531301
colombia,2016,EB,2/14/2016,45,3,EU2,Eucalyptus-3,eucalyptus,4:40,none,0,0,,206.0821949,-0.10291346
colombia,2016,EB,2/14/2016,45,3,EU3,Eucalyptus-3,eucalyptus,4:51,none,0,0,,188.420161,-0.122388949
colombia,2016,EB,2/15/2016,46,4,CI3,Citrus-4,citrus,6:22,yellow-bellied elaenia,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/15/2016,46,4,CI3,Citrus-4,citrus,6:22,yellow-bellied elaenia,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/15/2016,46,4,CI3,Citrus-4,citrus,6:22,american redstart,1,1,,49.37484094,-0.275710797
colombia,2016,EB,2/15/2016,46,4,EU1,Eucalyptus-4,eucalyptus,6:34,none,0,0,,468.4868629,0.186433702
colombia,2016,EB,2/15/2016,46,4,EU2,Eucalyptus-4,eucalyptus,6:45,none,0,0,,206.0821949,-0.10291346
colombia,2016,EB,2/15/2016,46,4,EU3,Eucalyptus-4,eucalyptus,6:57,thick-billed euphonia,1,0,,188.420161,-0.122388949
colombia,2016,EB,2/15/2016,46,4,EU3,Eucalyptus-4,eucalyptus,6:57,thick-billed euphonia,1,0,,188.420161,-0.122388949
colombia,2016,EB,2/15/2016,46,4,AG3,Aguacate-4,aguacate,7:18,none,0,0,,63.79265683,-0.259812627
colombia,2016,EB,2/15/2016,46,4,MA1,Mango-4,mango,7:29,american redstart,1,1,,12.7422998,-0.316104598
colombia,2016,EB,2/15/2016,46,4,GN1,Guanabana-4,guanabana,7:41,american redstart,1,1,,3.381531238,-0.318531301
colombia,2016,EB,2/15/2016,46,4,GU3,Guamo-4,guamo,8:05,tewa,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/15/2016,46,4,GU3,Guamo-4,guamo,8:05,hummingbird sp.,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/15/2016,46,4,RO1,Roble-4,roble,8:30,none,0,0,,7.717322354,-0.321645517
colombia,2016,EB,2/15/2016,46,4,RO2,Roble-4,roble,8:45,none,0,0,,100.2456036,-0.219616861
colombia,2016,EB,2/15/2016,46,4,GB3,Guayaba-4,guayaba,8:59,blue-grey tanager,1,0,,119.7742671,-0.198083085
colombia,2016,EB,2/15/2016,46,4,GB2,Guayaba-4,guayaba,9:13,none,0,0,,50.79955321,-0.274139802
colombia,2016,EB,2/15/2016,46,4,CC1,CaracolÍ-4,caracoli,9:25,american redstart,1,1,,987.8172613,0.761834073
colombia,2016,EB,2/15/2016,46,4,CC1,CaracolÍ-4,caracoli,9:25,tewa,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/15/2016,46,4,RO3,Roble-4,roble,10:11,none,0,0,,740.8629459,0.486776097
colombia,2016,EB,2/15/2016,46,4,CA3,Carbonero-4,carbonero,10:28,blackburnian warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/15/2016,46,4,AG2,Aguacate-4,aguacate,10:40,none,0,0,,252.0991969,-0.052171645
colombia,2016,EB,2/15/2016,46,4,CA2,Carbonero-4,carbonero,1:30,none,0,0,,5249.88878,5.458767779
colombia,2016,EB,2/15/2016,46,4,CE3,Ceiba-4,ceiba,2:26,none,0,0,,23.07185645,-0.30471445
colombia,2016,EB,2/15/2016,46,4,CA1,Carbonero-4,carbonero,2:37,none,0,0,,136.1880415,-0.17998402
colombia,2016,EB,2/15/2016,46,4,CE1,Ceiba-4,ceiba,2:49,kiskadee,0,0,,74.17247895,-0.248367053
colombia,2016,EB,2/15/2016,46,4,NC1,Nogal Cafetero-4,nogal cafetero,3:04,blue-grey tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/15/2016,46,4,NC1,Nogal Cafetero-4,nogal cafetero,3:04,blue-grey tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/15/2016,46,4,NC1,Nogal Cafetero-4,nogal cafetero,3:04,blue-grey tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/15/2016,46,4,NC1,Nogal Cafetero-4,nogal cafetero,3:04,blue-grey tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/15/2016,46,4,NC1,Nogal Cafetero-4,nogal cafetero,3:04,blue-grey tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/15/2016,46,4,GU1,Guamo-4,guamo,3:16,american redstart,1,1,,41.15905255,-0.284770145
colombia,2016,EB,2/15/2016,46,4,GU1,Guamo-4,guamo,3:16,american redstart,1,1,,41.15905255,-0.284770145
colombia,2016,EB,2/15/2016,46,4,GU1,Guamo-4,guamo,3:16,blue-grey tanager,1,0,,41.15905255,-0.284770145
colombia,2016,EB,2/15/2016,46,4,GU1,Guamo-4,guamo,3:16,blue-grey tanager,1,0,,41.15905255,-0.284770145
colombia,2016,EB,2/15/2016,46,4,GU2,Guamo-4,guamo,3:30,none,0,0,,115.7598353,-0.2025097
colombia,2016,EB,2/15/2016,46,4,NC2,Nogal Cafetero-4,nogal cafetero,3:45,none,0,0,,151.7059384,-0.162872818
colombia,2016,EB,2/15/2016,46,4,CE2,Ceiba-4,ceiba,3:57,none,0,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/15/2016,46,4,GB1,Guayaba-4,guayaba,4:10,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/15/2016,46,4,AG1,Aguacate-4,aguacate,4:30,none,0,0,,257.2440785,-0.046498511
colombia,2016,EB,2/15/2016,46,4,CI1,Citrus-4,citrus,4:43,none,0,0,,50.00682466,-0.275013925
colombia,2016,EB,2/15/2016,46,4,NC3,Nogal Cafetero-4,nogal cafetero,4:57,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/15/2016,46,4,MA2,Mango-4,mango,5:13,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/15/2016,46,4,MA3,Mango-4,mango,5:23,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/15/2016,46,4,CI2,Citrus-4,citrus,5:37,none,0,0,,26.50718801,-0.300926395
colombia,2016,EB,2/16/2016,47,5,CE2,Ceiba-5,ceiba,6:15,none,0,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/16/2016,47,5,GB1,Guayaba-5,guayaba,6:28,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/16/2016,47,5,GU2,Guamo-5,guamo,6:40,white-lined tanager,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/16/2016,47,5,GU2,Guamo-5,guamo,6:40,white-lined tanager,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/16/2016,47,5,GU2,Guamo-5,guamo,6:40,tewa,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/16/2016,47,5,GU2,Guamo-5,guamo,6:40,blackburnian warbler,1,1,,115.7598353,-0.2025097
colombia,2016,EB,2/16/2016,47,5,NC1,Nogal Cafetero-5,nogal cafetero,6:53,blackburnian warbler,1,1,,50.68436148,-0.274266821
colombia,2016,EB,2/16/2016,47,5,NC1,Nogal Cafetero-5,nogal cafetero,6:53,swallow tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/16/2016,47,5,NC1,Nogal Cafetero-5,nogal cafetero,6:53,tewa,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/16/2016,47,5,GU1,Guamo-5,guamo,7:06,black-lined tanager,1,0,unknown species,41.15905255,-0.284770145
colombia,2016,EB,2/16/2016,47,5,GU1,Guamo-5,guamo,7:06,thrush sp.,1,0,,41.15905255,-0.284770145
colombia,2016,EB,2/16/2016,47,5,GU1,Guamo-5,guamo,7:06,tewa,1,0,,41.15905255,-0.284770145
colombia,2016,EB,2/16/2016,47,5,NC2,Nogal Cafetero-5,nogal cafetero,7:20,swallow tanager,1,0,,151.7059384,-0.162872818
colombia,2016,EB,2/16/2016,47,5,NC2,Nogal Cafetero-5,nogal cafetero,7:20,swallow tanager,1,0,,151.7059384,-0.162872818
colombia,2016,EB,2/16/2016,47,5,CE3,Ceiba-5,ceiba,7:40,blue-grey tanager,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/16/2016,47,5,CE3,Ceiba-5,ceiba,7:40,blue-grey tanager,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/16/2016,47,5,CE3,Ceiba-5,ceiba,7:40,smooth-billed ani,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/16/2016,47,5,CA1,Carbonero-5,carbonero,7:51,crested oropendola,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/16/2016,47,5,CA1,Carbonero-5,carbonero,7:51,swallow tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/16/2016,47,5,CA1,Carbonero-5,carbonero,7:51,swallow tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/16/2016,47,5,CA1,Carbonero-5,carbonero,7:51,blue-grey tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/16/2016,47,5,CA1,Carbonero-5,carbonero,7:51,swallow tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/16/2016,47,5,CA1,Carbonero-5,carbonero,7:51,southern rough-winged swallow,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/16/2016,47,5,CE1,Ceiba-5,ceiba,8:03,none,0,0,,74.17247895,-0.248367053
colombia,2016,EB,2/16/2016,47,5,GU3,Guamo-5,guamo,8:23,flycatcher sp.,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/16/2016,47,5,GU3,Guamo-5,guamo,8:23,hummingbird sp.,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/16/2016,47,5,RO1,Roble-5,roble,8:38,slate-throated whitestart,1,0,,7.717322354,-0.321645517
colombia,2016,EB,2/16/2016,47,5,RO2,Roble-5,roble,8:57,none,0,0,,100.2456036,-0.219616861
colombia,2016,EB,2/16/2016,47,5,CA2,Carbonero-5,carbonero,9:11,streaked flycatcher,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/16/2016,47,5,CA2,Carbonero-5,carbonero,9:11,streaked flycatcher,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/16/2016,47,5,CA2,Carbonero-5,carbonero,9:11,crested oropendola,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/16/2016,47,5,CA2,Carbonero-5,carbonero,9:11,blackburnian warbler,1,1,,5249.88878,5.458767779
colombia,2016,EB,2/16/2016,47,5,GB2,Guayaba-5,guayaba,9:24,blackburnian warbler,1,1,,50.79955321,-0.274139802
colombia,2016,EB,2/16/2016,47,5,GB2,Guayaba-5,guayaba,9:24,philadelphia vireo,1,1,,50.79955321,-0.274139802
colombia,2016,EB,2/16/2016,47,5,GB2,Guayaba-5,guayaba,9:24,blue-grey tanager,1,0,,50.79955321,-0.274139802
colombia,2016,EB,2/16/2016,47,5,GB2,Guayaba-5,guayaba,9:24,dove sp.,1,0,,50.79955321,-0.274139802
colombia,2016,EB,2/16/2016,47,5,CC1,CaracolÍ-5,caracoli,9:39,tewa,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/16/2016,47,5,CC1,CaracolÍ-5,caracoli,9:39,blackburnian warbler,1,1,,987.8172613,0.761834073
colombia,2016,EB,2/16/2016,47,5,CC1,CaracolÍ-5,caracoli,9:39,rose-breasted grosbeak,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/16/2016,47,5,NC3,Nogal Cafetero-5,nogal cafetero,9:56,none,0,0,,78.98906409,-0.243055923
colombia,2016,EB,2/16/2016,47,5,AG3,Aguacate-5,aguacate,10:20,crimson-backed tanager,1,0,,63.79265683,-0.259812627
colombia,2016,EB,2/16/2016,47,5,MA1,Mango-5,mango,10:31,none,0,0,,12.7422998,-0.316104598
colombia,2016,EB,2/16/2016,47,5,GN1,Guanabana-5,guanabana,10:47,none,0,0,,3.381531238,-0.318531301
colombia,2016,EB,2/16/2016,47,5,GB3,Guayaba-5,guayaba,1:00,none,0,0,,119.7742671,-0.198083085
colombia,2016,EB,2/16/2016,47,5,MA2,Mango-5,mango,1:30,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/16/2016,47,5,MA3,Mango-5,mango,1:41,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/16/2016,47,5,CI2,Citrus-5,citrus,1:57,none,0,0,,26.50718801,-0.300926395
colombia,2016,EB,2/16/2016,47,5,EU1,Eucalyptus-5,eucalyptus,2:15,none,0,0,,468.4868629,0.186433702
colombia,2016,EB,2/16/2016,47,5,EU2,Eucalyptus-5,eucalyptus,2:26,kiskadee,1,0,,206.0821949,-0.10291346
colombia,2016,EB,2/16/2016,47,5,CI3,Citrus-5,citrus,2:38,none,0,0,,49.37484094,-0.275710797
colombia,2016,EB,2/16/2016,47,5,EU3,Eucalyptus-5,eucalyptus,2:49,none,0,0,,188.420161,-0.122388949
colombia,2016,EB,2/17/2016,48,5,CI1,Citrus-5,citrus,6:14,hummingbird sp.,1,0,,50.00682466,-0.275013925
colombia,2016,EB,2/17/2016,48,5,CA3,Carbonero-5,carbonero,6:28,woodcreeper,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,5,CA3,Carbonero-5,carbonero,6:28,crested oropendola,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,5,CA3,Carbonero-5,carbonero,6:28,black and white warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,5,CA3,Carbonero-5,carbonero,6:28,black and white warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,5,AG2,Aguacate-5,aguacate,6:43,none,0,0,,252.0991969,-0.052171645
colombia,2016,EB,2/17/2016,48,5,RO3,Roble-5,roble,6:54,none,0,0,,740.8629459,0.486776097
colombia,2016,EB,2/17/2016,48,5,AG1,Aguacate-5,aguacate,7:05,none,0,0,,257.2440785,-0.046498511
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,slate-throated whitestart,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,streaked flycatcher,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,streaked flycatcher,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,thrush sp.,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,crested oropendola,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,blackburnian warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,tewa,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,unknown,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,unknown,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,unknown,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,CA3,Carbonero-6,carbonero,7:24,unknown,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/17/2016,48,6,GB2,Guayaba-6,guayaba,7:42,none,0,0,,50.79955321,-0.274139802
colombia,2016,EB,2/17/2016,48,6,CC1,CaracolÍ-6,caracoli,7:54,red-crowned woodpecker,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/17/2016,48,6,CC1,CaracolÍ-6,caracoli,7:54,streaked flycatcher,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/17/2016,48,6,NC3,Nogal Cafetero-6,nogal cafetero,8:09,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/17/2016,48,6,NC3,Nogal Cafetero-6,nogal cafetero,8:09,hummingbird sp.,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/17/2016,48,6,NC3,Nogal Cafetero-6,nogal cafetero,8:09,american redstart,1,1,,78.98906409,-0.243055923
colombia,2016,EB,2/17/2016,48,6,NC3,Nogal Cafetero-6,nogal cafetero,8:09,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/17/2016,48,6,GB3,Guayaba-6,guayaba,8:31,none,0,0,,119.7742671,-0.198083085
colombia,2016,EB,2/17/2016,48,6,RO2,Roble-6,roble,8:43,philadelphia vireo,1,1,,100.2456036,-0.219616861
colombia,2016,EB,2/17/2016,48,6,RO1,Roble-6,roble,8:58,none,0,0,,7.717322354,-0.321645517
colombia,2016,EB,2/17/2016,48,6,GU3,Guamo-6,guamo,9:13,black and white warbler,1,1,,71.20943348,-0.25163433
colombia,2016,EB,2/17/2016,48,6,GU3,Guamo-6,guamo,9:13,hummingbird sp.,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/17/2016,48,6,GU3,Guamo-6,guamo,9:13,hummingbird sp.,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/17/2016,48,6,GU3,Guamo-6,guamo,9:13,tewa,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/17/2016,48,6,AG3,Aguacate-6,aguacate,9:33,none,0,0,,63.79265683,-0.259812627
colombia,2016,EB,2/17/2016,48,6,MA1,Mango-6,mango,9:44,none,0,0,,12.7422998,-0.316104598
colombia,2016,EB,2/17/2016,48,6,GN1,Guanabana-6,guanabana,9:55,none,0,0,,3.381531238,-0.318531301
